Policy ID,Policyholder ID,Policy Type,Coverage Amount,Deductible,Premium Amount,Policy Start Date,Policy End Date,Name,Address,City,State,Zip,Age,Income,Credit Score,Property Type,Property Value,Square Footage,Year Built,Latitude,Longitude,Claim ID,Claim Date,Claim Type,Claim Amount,Claim Status,Number of Bedrooms,Number of Bathrooms,Roof Type,Construction Type,Proximity to Flood Zone,Proximity to Fire Station
POL1042,PH1042,Condo,387768,2013,2140,2021-12-26,2022-12-23,Miss Kaitlyn Bolton,"92329 Jensen Square Apt. 785
Swansonberg, MD 87986",North Carlos,IL,18186,70,75361,704,Single Family,465321.6,1099,1901,31.6367885,-99.442175,CLA1042,2022-09-19,Fire,14986,Open,5,2,Wood,Brick,Near,Near
POL1043,PH1043,Condo,294981,500,1524,2021-11-06,2028-08-13,Karen Little,"455 Evelyn Ports
Wallville, AL 42217",North Amyshire,DC,56812,47,114472,735,Single Family,353977.2,1976,1991,-49.246154,100.770802,CLA1043,2027-12-15,Fire,15184,Open,4,1,Metal,Steel,Near,Not Near
POL1044,PH1044,Home,130660,2154,868,2020-03-28,2028-06-05,Kristine Trevino,"USCGC Smith
FPO AP 38195",Burnettland,WA,78577,25,31938,795,Multi-Family,156792.0,2287,1990,8.5988865,143.648208,CLA1044,2027-04-12,Other,9364,Closed,4,3,Tile,Brick,Near,Near
POL1045,PH1045,Condo,113152,2807,846,2023-08-19,2029-08-11,Kelly Mitchell,"209 Joan Creek Apt. 000
Davidville, WI 81311",Johnsonport,AZ,65086,54,59104,823,Single Family,135782.4,1999,1922,40.3746795,143.497940,CLA1045,2027-04-20,Other,19682,Open,4,1,Tile,Brick,Not Near,Not Near
POL1046,PH1046,Renters,298262,1816,1672,2021-01-27,2023-01-13,Susan Murphy,"418 Cook Avenue Apt. 417
Salasmouth, IN 80242",West Karen,NM,26939,68,64246,794,Multi-Family,357914.39999999997,2655,1954,-70.5133375,133.405153,CLA1046,2022-11-15,Other,5380,Closed,5,1,Tile,Steel,Near,Near
POL1047,PH1047,Renters,253309,1830,1449,2021-04-21,2023-04-03,Elizabeth Gordon,"70178 Monica Village
Victoriaborough, AK 75107",South Amandaborough,ND,45746,37,68566,641,Single Family,303970.8,2801,2012,-18.6644405,-79.660614,CLA1047,2021-06-19,Theft,19796,Closed,2,2,Asphalt,Brick,Not Near,Not Near
POL1048,PH1048,Renters,297012,1114,1596,2021-10-14,2024-03-24,Brittany Levy,"384 Rice Mountains Suite 806
Port Jeremy, AR 41957",Madelineborough,IL,12745,50,114809,634,Single Family,356414.39999999997,2469,2018,46.9143125,-139.711518,CLA1048,2023-03-22,Weather,18871,Open,3,3,Metal,Brick,Not Near,Not Near
POL1049,PH1049,Renters,278254,1301,1521,2022-02-27,2029-08-23,Steven Koch,"00952 Rodriguez Street Suite 558
Port David, HI 20671",Port Williamhaven,AK,39725,72,80159,744,Multi-Family,333904.8,2421,1902,32.2370855,25.327941,CLA1049,2027-01-17,Other,10346,Closed,4,3,Wood,Wood,Not Near,Near
POL1050,PH1050,Renters,378814,500,1944,2020-05-05,2028-01-31,Danielle Perez,"4648 Williams Orchard
Stevenview, SC 35164",Davisside,WI,78424,34,88133,677,Multi-Family,454576.8,1961,2016,20.824277,141.907430,CLA1050,2023-12-07,Other,8732,Open,5,3,Wood,Concrete,Not Near,Near
POL1051,PH1051,Condo,261129,979,1403,2022-09-24,2023-07-06,Victoria Aguilar,"4222 Michael Crescent
Vasquezfurt, HI 71617",East Robertmouth,NV,07446,33,42409,671,Single Family,313354.8,2796,1982,-50.8696235,64.331518,CLA1051,2023-05-07,Other,15351,Open,2,2,Tile,Steel,Near,Near
POL1052,PH1052,Condo,265469,1417,1469,2020-02-05,2027-02-10,Danny Farley,"4123 Marshall Center Suite 922
Janetport, UT 17222",Port Franciscochester,WY,12380,62,75699,722,Multi-Family,318562.8,2036,1930,-13.790508,110.965049,CLA1052,2026-12-25,Other,6240,Open,1,2,Wood,Steel,Not Near,Near
POL1053,PH1053,Renters,267616,2030,1541,2019-12-29,2026-01-27,John Smith,"410 Andrea Tunnel
Michaelchester, AL 86912",South Chelsea,IA,07462,28,86213,739,Single Family,321139.2,1215,1994,-71.817215,14.635635,CLA1053,2025-07-30,Other,14249,Open,5,1,Metal,Concrete,Near,Not Near
POL1054,PH1054,Renters,340559,1422,1844,2022-04-16,2025-03-30,Joshua Brown,"206 Garrett Squares Suite 297
South Ruth, ID 67782",Lake Chad,AL,72251,55,40115,781,Multi-Family,408670.8,2226,1980,-7.4814935,-176.304230,CLA1054,2024-09-05,Theft,16439,Closed,3,2,Asphalt,Wood,Not Near,Not Near
POL1055,PH1055,Home,422734,1620,2275,2021-06-08,2028-12-30,Shannon Mcintyre,"606 Marcus Flat
New Jasmine, OH 90339",Rossshire,LA,70296,36,66613,688,Condo,507280.8,2475,1912,-30.2562575,174.595236,CLA1055,2026-12-31,Fire,9918,Closed,3,3,Asphalt,Concrete,Near,Not Near
POL1056,PH1056,Condo,405494,1472,2174,2022-05-07,2024-04-05,John Schmidt,"964 Mary Wells Apt. 779
West Jenniferberg, AR 56394",Edwardsfurt,MD,26867,66,100960,708,Multi-Family,486592.8,1708,2012,64.924109,40.831500,CLA1056,2023-03-08,Theft,17455,Closed,3,2,Tile,Brick,Near,Near
POL1057,PH1057,Renters,300057,1705,1670,2023-08-18,2026-05-31,Margaret Stone,"6314 Bishop Parkways Apt. 127
Richardside, PA 61746",South Todd,MA,78957,50,66564,688,Single Family,360068.39999999997,1452,1923,-81.066817,-35.505648,CLA1057,2025-05-12,Fire,10848,Open,2,1,Metal,Steel,Near,Not Near
POL1058,PH1058,Renters,304863,1996,1723,2022-06-17,2028-10-31,Michael Anderson,"57227 Autumn Ferry
Kirstenport, TN 02718",Lake Julieport,VA,62468,69,118519,636,Condo,365835.6,1851,1913,85.702478,156.880535,CLA1058,2023-03-07,Other,9576,Closed,5,2,Tile,Concrete,Near,Not Near
POL1059,PH1059,Home,511478,1136,2670,2020-12-29,2023-11-23,Charles Flores,"7144 Jones Freeway
South Jeremy, ND 59802",South Derekchester,DE,80973,64,40120,653,Condo,613773.6,1493,1995,-1.9717735,41.300585,CLA1059,2022-07-27,Fire,8416,Open,4,1,Asphalt,Steel,Near,Not Near
POL1060,PH1060,Renters,272286,505,1411,2020-03-18,2025-07-28,Krystal Hernandez,"27270 Black Green
Brianmouth, WV 63240",South Stephanie,PA,81879,47,83323,774,Multi-Family,326743.2,2848,1951,53.7700725,78.848661,CLA1060,2024-12-06,Weather,2005,Closed,4,2,Metal,Steel,Near,Not Near
POL1061,PH1061,Home,295386,1644,1641,2023-08-04,2024-02-29,Shane Reyes,"594 Todd Grove
Lambertmouth, NY 73006",Transhire,NV,23587,62,79792,645,Multi-Family,354463.2,2276,2001,88.4507135,99.085523,CLA1061,2023-08-22,Fire,13820,Closed,3,1,Metal,Brick,Not Near,Not Near
POL1062,PH1062,Home,265445,2015,1528,2020-11-16,2022-05-27,Albert Snyder,"512 Moore Key Suite 209
Evansmouth, MD 80315",East John,MS,49347,66,100443,655,Single Family,318534.0,1680,1968,32.5197615,49.139978,CLA1062,2021-11-17,Weather,5314,Closed,1,2,Metal,Steel,Not Near,Not Near
POL1063,PH1063,Condo,197780,1170,1105,2021-09-23,2022-01-28,Frank Price,"159 Chad Loop
Mckaymouth, RI 10360",Bondfort,MO,15945,43,72553,681,Condo,237336.0,2478,1980,78.3290995,12.449914,CLA1063,2021-11-08,Fire,6017,Closed,2,3,Tile,Brick,Near,Near
POL1064,PH1064,Renters,289633,1713,1619,2023-05-16,2024-03-04,Bruce Bauer,"53401 Vargas Estates
Butlershire, WA 89200",Williamsonview,OH,23476,40,53741,694,Condo,347559.6,2428,1936,-58.0729305,9.571062,CLA1064,2023-09-11,Weather,8244,Closed,3,3,Metal,Concrete,Not Near,Near
POL1065,PH1065,Condo,493419,1032,2570,2020-09-06,2020-10-14,Dr. Elizabeth Webb,"1678 Brooks Villages Apt. 436
Port Susanmouth, CT 54763",East Ronnietown,ID,67293,42,84334,671,Condo,592102.7999999999,1026,1917,10.9979885,-89.970036,CLA1065,2020-09-27,Other,10866,Open,1,2,Tile,Concrete,Near,Near
POL1066,PH1066,Renters,390756,1199,2073,2021-01-16,2025-12-07,Victoria Wood,"PSC 0010, Box 0518
APO AA 15153",Alvareztown,DE,79450,74,45962,670,Single Family,468907.2,1700,1917,-73.0705955,103.294595,CLA1066,2023-06-22,Other,7019,Closed,2,1,Metal,Concrete,Not Near,Not Near
POL1067,PH1067,Renters,262839,1739,1488,2023-07-24,2026-04-21,Nathan Mejia,"29183 Leonard Meadow Suite 819
Carrieville, NV 65984",Danielview,NV,46049,25,88347,734,Condo,315406.8,2026,1943,-63.306066,-179.601049,CLA1067,2023-09-06,Weather,500,Closed,3,3,Tile,Brick,Near,Not Near
POL1068,PH1068,Renters,191001,1431,1098,2020-11-21,2028-06-22,Allen Sanders,"822 Clark Alley
Port Barbara, MN 61776",North Collin,NY,92066,44,100566,662,Condo,229201.19999999998,1387,1913,41.7258725,-164.445567,CLA1068,2024-11-01,Fire,13482,Closed,1,3,Wood,Steel,Not Near,Not Near
POL1069,PH1069,Condo,163059,909,906,2021-10-23,2027-04-17,David Smith,"6586 John Cape
New Laurenmouth, TN 05135",South Jacqueline,MT,27944,27,73539,683,Single Family,195670.8,2887,2009,67.225875,-97.610895,CLA1069,2022-03-23,Fire,16882,Open,2,2,Tile,Brick,Not Near,Not Near
POL1070,PH1070,Condo,341636,1321,1840,2021-08-28,2023-02-01,Samantha Garcia,"309 Walters Vista
South Mauricehaven, OH 31779",North Theresa,NC,89460,27,87739,678,Condo,409963.2,2407,1932,-76.500069,162.930530,CLA1070,2021-10-02,Theft,15503,Open,3,2,Asphalt,Wood,Near,Near
POL1071,PH1071,Condo,190738,2347,1188,2022-01-14,2026-02-23,Bill Taylor,"980 Beverly View
New William, IN 91221",Reyesburgh,CT,25273,36,60348,675,Condo,228885.6,1828,2011,-20.558032,-75.900429,CLA1071,2023-11-17,Theft,2928,Open,4,2,Wood,Steel,Not Near,Not Near
POL1072,PH1072,Renters,259652,2085,1506,2019-10-25,2026-01-01,Heather Payne,"4616 Hopkins Pine
East Ryan, TX 67411",South Melissabury,GA,41010,27,68823,649,Condo,311582.39999999997,1751,1952,72.5967855,96.839915,CLA1072,2021-07-24,Fire,12933,Open,2,2,Wood,Brick,Not Near,Not Near
POL1073,PH1073,Condo,112549,1997,762,2020-03-19,2023-10-08,Trevor Webb,"23207 Sarah Keys Suite 564
Kingport, CO 86470",South Jenniferbury,NE,48967,64,88962,698,Single Family,135058.8,1644,1973,-48.134180,56.045008,CLA1073,2022-10-21,Weather,15152,Open,4,2,Tile,Steel,Not Near,Not Near
POL1074,PH1074,Renters,285198,1117,1537,2022-07-30,2025-09-04,Kimberly Potts,"24169 Sara Neck
Kelleyberg, PA 23909",Port Larry,NE,79285,69,58142,624,Single Family,342237.6,1837,1936,-71.531299,-31.834529,CLA1074,2025-04-22,Fire,10741,Open,3,1,Metal,Brick,Near,Not Near
POL1075,PH1075,Renters,159439,1234,920,2020-11-10,2022-11-03,Michael Mills,"29145 Jeremiah Mount
West Dillonbury, CA 27596",West Pamela,NV,80214,61,62763,672,Single Family,191326.8,1943,1912,59.0869085,-107.339271,CLA1075,2021-08-24,Fire,8924,Closed,3,2,Asphalt,Concrete,Near,Near
POL1076,PH1076,Renters,231945,793,1239,2019-11-13,2022-10-13,Brittany Wolfe,"6920 Michaela Court
East David, NM 23985",Candiceshire,ID,37738,52,70176,704,Single Family,278334.0,1899,1908,11.1006445,129.972087,CLA1076,2020-09-27,Fire,13652,Open,4,3,Wood,Wood,Near,Not Near
POL1077,PH1077,Renters,340955,2269,1931,2022-04-25,2026-05-26,Stephanie Franco,"1478 Ryan Forest Suite 028
Harrisonton, IL 24284",Michellemouth,NH,53519,34,45821,799,Condo,409146.0,2123,1981,6.6311095,76.873119,CLA1077,2025-02-07,Theft,16818,Open,3,3,Wood,Concrete,Near,Not Near
POL1078,PH1078,Home,299158,1059,1601,2022-04-24,2023-08-08,Douglas Hale,"5304 Amber Loaf Apt. 488
Elizabethborough, DC 16892",Torreschester,AK,83059,64,102155,673,Multi-Family,358989.6,2314,1962,28.0512675,121.091505,CLA1078,2022-06-09,Fire,3867,Closed,2,1,Asphalt,Steel,Near,Near
POL1079,PH1079,Condo,460929,993,2403,2021-04-25,2023-01-03,Melinda Pierce,"50113 Scott Loaf
Lake Nicoleport, MN 99147",Heatherberg,KS,25725,26,121741,634,Single Family,553114.7999999999,1642,2007,-68.604574,-64.897982,CLA1079,2021-07-06,Fire,7214,Open,2,3,Tile,Brick,Near,Near
POL1080,PH1080,Home,196472,1609,1143,2020-04-29,2022-09-14,Christine Peck,"228 Cochran Fields Apt. 903
South Laurafort, CA 53345",New Ryanview,CO,55927,25,30000,747,Multi-Family,235766.4,2676,1963,-35.560934,13.628361,CLA1080,2022-08-14,Weather,10800,Closed,1,1,Tile,Steel,Not Near,Near
POL1081,PH1081,Home,339327,1864,1883,2019-10-29,2028-12-16,James Warren,"776 Vaughn Mews Suite 684
Port David, NH 60467",New David,AK,16987,44,94746,687,Multi-Family,407192.39999999997,1821,2016,-5.8348405,-47.460137,CLA1081,2025-08-09,Weather,16368,Open,2,1,Wood,Brick,Not Near,Not Near
POL1082,PH1082,Renters,136714,1979,881,2020-04-05,2021-04-24,Rodney Smith,"90797 Lambert Square
Lake Jacob, AK 60142",West Kenneth,AL,59462,66,132005,722,Condo,164056.8,2561,2020,-4.1692205,59.669411,CLA1082,2020-12-09,Other,14124,Open,1,2,Wood,Brick,Not Near,Not Near
POL1083,PH1083,Condo,196131,974,1078,2021-12-26,2023-09-07,David Martinez,"7153 Mary Haven Suite 016
Williammouth, MD 94075",Port Shaun,IN,91062,25,91417,770,Condo,235357.19999999998,2332,2007,-70.918571,-157.730040,CLA1083,2022-09-29,Theft,10239,Open,1,3,Asphalt,Concrete,Not Near,Not Near
POL1084,PH1084,Renters,187150,1896,1125,2020-07-25,2023-08-25,Kayla Lester,"8729 Matthew Lakes Apt. 562
Davidville, PA 51605",Haynesmouth,WA,98017,41,85849,702,Multi-Family,224580.0,2192,2021,67.7248945,-167.563575,CLA1084,2021-07-26,Fire,6391,Open,2,1,Wood,Steel,Near,Near
POL1085,PH1085,Condo,50000,1436,393,2022-03-24,2025-07-01,Adriana Moreno,"3576 Kelli Lodge
Allenberg, FL 50251",Danielsberg,DC,23096,62,77714,677,Single Family,60000.0,2150,2008,-10.198654,148.157285,CLA1085,2022-04-03,Theft,19059,Open,4,1,Wood,Brick,Near,Not Near
POL1086,PH1086,Condo,120745,2573,861,2021-06-10,2023-06-14,Jessica Esparza,"5366 Karen Points
South Cassandra, WI 66917",New Carlmouth,FL,35489,49,40666,625,Condo,144894.0,2003,1916,62.626939,-43.666325,CLA1086,2022-07-13,Theft,500,Open,3,2,Metal,Brick,Near,Near
POL1087,PH1087,Home,357485,1494,1936,2022-03-09,2025-08-19,John Gray MD,"62601 Kristen Pass Apt. 810
Lake Victoriaville, CT 31990",Port Angelaland,FL,40224,30,72709,744,Multi-Family,428982.0,2183,1935,-35.441151,96.821259,CLA1087,2025-04-09,Other,7522,Open,4,1,Wood,Steel,Not Near,Near
POL1088,PH1088,Home,96133,1340,614,2022-08-29,2025-02-11,Jaime Lawson,"22669 Tracy Crossroad Suite 664
Richardmouth, UT 55275",Travisside,HI,82765,57,42765,701,Multi-Family,115359.59999999999,1946,1936,7.1567995,87.676228,CLA1088,2024-03-27,Fire,6348,Open,3,1,Asphalt,Steel,Not Near,Near
POL1089,PH1089,Condo,415594,1232,2201,2020-05-11,2022-08-27,Elijah Davis,"306 Casey Divide Suite 660
Hooperburgh, CT 02238",South Jamesside,NV,26074,53,102937,741,Multi-Family,498712.8,1670,1953,85.0859335,-109.168692,CLA1089,2021-02-07,Fire,3854,Closed,1,2,Wood,Concrete,Near,Near
POL1090,PH1090,Renters,372501,729,1935,2023-07-01,2027-04-05,Richard Kennedy DVM,"48760 Allen Junctions Suite 219
East Jonathanchester, CO 72733",Port Jaredchester,NY,95612,41,119135,680,Multi-Family,447001.2,1155,2014,-43.4189685,-135.830088,CLA1090,2027-01-13,Other,9366,Closed,4,3,Asphalt,Wood,Not Near,Near
POL1091,PH1091,Renters,285546,1430,1570,2022-01-16,2028-09-26,Philip Mullen,"218 Jordan Wall Suite 064
Mathismouth, FL 06956",South Miguelside,VT,35620,63,86959,693,Single Family,342655.2,2042,1983,-33.5377165,-174.839165,CLA1091,2024-05-06,Other,4101,Closed,5,3,Asphalt,Concrete,Not Near,Not Near
POL1092,PH1092,Renters,211765,1704,1229,2023-03-21,2023-12-02,Christopher Peterson,"493 Shannon Street
Port Neil, WA 07632",Wilsonberg,NE,68037,62,31736,792,Multi-Family,254118.0,2405,1969,64.6678645,153.864527,CLA1092,2023-06-20,Fire,14390,Open,4,1,Tile,Wood,Not Near,Near
POL1093,PH1093,Renters,405676,1077,2136,2022-08-06,2025-02-15,Juan Dougherty,"26976 Brown Roads Apt. 755
Wellsshire, NH 39533",New Christopherberg,WY,31361,31,53142,629,Condo,486811.19999999995,1699,1917,54.4066315,-96.009581,CLA1093,2024-03-23,Weather,20061,Closed,1,3,Tile,Steel,Not Near,Near
POL1094,PH1094,Renters,264935,1337,1458,2019-12-08,2027-08-22,Christopher Kaufman,"03268 Marcus Plains
Martinezville, ID 21522",Humphreyhaven,IA,91697,62,56840,770,Multi-Family,317922.0,1694,2001,45.3984255,-171.791234,CLA1094,2024-11-01,Fire,14514,Open,2,1,Tile,Steel,Near,Not Near
POL1095,PH1095,Condo,169969,960,945,2022-02-17,2028-03-18,Anne Sanders,"658 Gonzalez Locks Suite 393
New Georgetown, OR 82861",South Manuel,IA,83846,44,86442,646,Single Family,203962.8,2031,1927,-79.209387,81.714210,CLA1095,2022-04-03,Weather,12556,Closed,3,2,Wood,Brick,Not Near,Not Near
POL1096,PH1096,Home,237144,2161,1401,2020-06-16,2028-06-23,Jill Shah,"116 Yvonne Throughway Apt. 035
New Aliciaberg, OK 52470",Davidberg,PA,92539,57,41882,752,Condo,284572.8,2539,1965,-47.0377395,93.299117,CLA1096,2021-06-17,Fire,8602,Closed,1,3,Metal,Brick,Near,Near
POL1097,PH1097,Home,473636,1512,2519,2022-06-18,2022-07-30,Kimberly Bailey,"05886 Sanders Station
Jonathanton, KS 31055",Cisnerostown,MI,43945,31,88678,613,Single Family,568363.2,2494,2015,-44.0723525,-30.178057,CLA1097,2022-07-25,Fire,15764,Open,2,2,Tile,Steel,Not Near,Not Near
POL1098,PH1098,Renters,349645,1068,1855,2022-02-12,2026-01-07,Jennifer Brown,"491 Harper Motorway Apt. 664
Medinabury, SD 75826",Port John,DE,71637,54,133013,805,Condo,419574.0,1413,1924,-53.7806875,25.066594,CLA1098,2022-03-07,Fire,6457,Open,5,2,Metal,Concrete,Not Near,Near
POL1099,PH1099,Condo,376416,2383,2120,2021-03-21,2027-05-07,Katie Torres,"3358 Nicholas Forges Apt. 425
Chamberschester, MT 56855",Lake Tinaburgh,NH,62723,37,74229,773,Condo,451699.2,2420,1949,56.350296,60.483414,CLA1099,2022-08-30,Theft,13009,Closed,4,3,Metal,Concrete,Not Near,Not Near
POL1100,PH1100,Home,262329,1948,1506,2022-01-04,2027-01-29,Aaron Sanchez,"541 Alex Greens Apt. 796
New Stephanie, WV 13946",South Timothyhaven,VT,35440,37,40876,673,Condo,314794.8,1688,1903,-24.6641815,40.964172,CLA1100,2024-11-18,Theft,11170,Closed,5,2,Metal,Concrete,Near,Near
POL1101,PH1101,Renters,289862,2234,1672,2021-08-26,2026-08-16,Kimberly Fisher,"7696 Justin Estate
South Jenniferchester, WY 98101",Katherinehaven,MI,13531,53,70940,656,Single Family,347834.39999999997,1854,1987,-36.039774,-164.125998,CLA1101,2025-03-08,Theft,9721,Open,5,3,Asphalt,Steel,Near,Not Near
POL1102,PH1102,Renters,163742,1464,965,2022-05-25,2029-01-19,Ricky Hatfield,"0191 Anderson Locks Apt. 245
Perkinshaven, CA 13491",Port Anthony,NV,07416,74,47522,762,Multi-Family,196490.4,1082,1973,70.7273025,-84.632695,CLA1102,2024-09-19,Theft,6638,Open,2,1,Tile,Concrete,Near,Not Near
POL1103,PH1103,Renters,438750,1368,2330,2023-06-22,2024-02-15,Brett Davis,"4885 Roger Prairie Suite 380
Lake Beth, UT 73534",Mariafurt,SD,28635,63,37477,753,Single Family,526500.0,1584,1992,-74.036057,-23.361269,CLA1103,2023-07-24,Theft,14599,Open,2,3,Tile,Brick,Not Near,Near
POL1104,PH1104,Condo,348369,1151,1856,2021-10-07,2026-01-04,Sharon Walsh,"2802 Richard Harbors
Port Thomas, CO 59735",Stricklandborough,ND,44291,61,44431,690,Single Family,418042.8,2473,1945,24.8031455,138.651201,CLA1104,2022-08-03,Other,5992,Closed,1,2,Tile,Brick,Not Near,Near
POL1105,PH1105,Renters,245514,1581,1385,2023-04-10,2023-12-29,Sarah Ellis,"3937 Petty Lane Apt. 008
Tonychester, WI 22107",South Tracy,NE,15938,50,83121,730,Single Family,294616.8,1000,1952,21.6042475,-18.606316,CLA1105,2023-04-26,Theft,12774,Closed,5,2,Tile,Concrete,Near,Not Near
POL1106,PH1106,Condo,332771,1976,1861,2020-03-08,2024-03-08,Anthony Farley,"0632 Lee Street Apt. 583
Richardville, RI 18768",East Brett,VT,83044,50,61798,744,Multi-Family,399325.2,1797,1969,-66.4508595,-12.671280,CLA1106,2023-08-17,Weather,6240,Open,1,3,Asphalt,Concrete,Not Near,Near
POL1107,PH1107,Home,280718,1445,1548,2023-03-07,2027-12-12,Theresa Powell,"102 Gonzalez Cliff
Jennifertown, OR 39470",North Savannah,WI,22604,41,30000,692,Condo,336861.6,2010,1908,-52.917378,-130.866768,CLA1107,2027-09-09,Fire,6640,Open,1,2,Metal,Steel,Not Near,Not Near
POL1108,PH1108,Condo,244448,2045,1426,2023-05-02,2025-03-07,Stephanie Schroeder,"5566 Wayne Union Apt. 954
Port Daniel, MN 77782",Johnsonhaven,DE,66287,48,87323,707,Multi-Family,293337.6,2968,1963,-38.9639475,108.722397,CLA1108,2024-12-21,Theft,9458,Open,1,1,Asphalt,Wood,Near,Near
POL1109,PH1109,Condo,287025,974,1532,2023-07-17,2026-11-19,Dorothy Vasquez,"46219 Derek Heights
Kellybury, IN 52886",West David,OH,19034,32,78572,626,Multi-Family,344430.0,2098,1962,-89.0060565,-111.587387,CLA1109,2025-03-22,Weather,3808,Open,3,1,Asphalt,Wood,Near,Near
POL1110,PH1110,Condo,340705,1514,1854,2019-10-01,2028-09-19,Deborah Larson,"81801 Perry Rue
Chapmanstad, RI 90644",Wardmouth,WI,09033,72,30000,632,Multi-Family,408846.0,2073,1976,-56.9764585,81.764098,CLA1110,2023-03-13,Fire,4483,Closed,1,3,Wood,Brick,Near,Not Near
POL1111,PH1111,Home,187978,1461,1085,2023-04-02,2027-02-04,Denise West,"144 Torres Crossing Suite 112
Thomasport, OH 40534",East Joseph,NY,98443,47,93709,633,Condo,225573.6,2058,1942,-37.662309,-85.228552,CLA1111,2025-03-15,Fire,17750,Closed,1,3,Wood,Steel,Near,Near
POL1112,PH1112,Renters,303066,1669,1682,2022-05-28,2025-12-13,Sierra Martinez,"291 Garcia Neck Suite 478
Lake Donnaside, NC 80955",Brandyborough,NV,06743,58,70904,645,Single Family,363679.2,2161,1904,33.157761,-22.773195,CLA1112,2023-03-11,Theft,13452,Closed,3,1,Asphalt,Wood,Not Near,Near
POL1113,PH1113,Home,394994,1239,2098,2023-07-27,2024-04-02,Tammy Long,"8735 Mary Loaf Apt. 005
South Cherylbury, TN 81777",Lake Brycehaven,IA,52403,35,46503,646,Single Family,473992.8,2231,1995,-43.786471,-136.907280,CLA1113,2023-10-25,Theft,8669,Closed,3,2,Wood,Steel,Not Near,Not Near
POL1114,PH1114,Condo,209263,2211,1267,2020-10-02,2023-11-11,Alexis Perez,"2594 Graves Crescent
Hallport, MA 78234",Stevenbury,KY,15370,30,37969,688,Single Family,251115.59999999998,1810,2020,35.179515,-87.176617,CLA1114,2022-06-11,Weather,11628,Open,3,1,Asphalt,Wood,Near,Not Near
POL1115,PH1115,Renters,336674,1196,1802,2022-04-16,2024-01-10,Shane Mccoy,"86718 Atkinson Flat Suite 961
Tammyview, MN 58471",Kristinmouth,WA,49244,73,30000,678,Multi-Family,404008.8,1571,2000,-9.7137205,99.009516,CLA1115,2023-01-02,Weather,19665,Closed,4,3,Asphalt,Steel,Near,Not Near
POL1116,PH1116,Condo,171263,844,940,2021-07-10,2022-12-23,James Sparks,"61406 Murray Green Apt. 557
Ibarrashire, OR 04393",Michaelton,AK,46299,43,51002,711,Multi-Family,205515.6,2232,1999,65.163751,54.155343,CLA1116,2021-07-25,Other,8130,Open,3,3,Asphalt,Steel,Near,Near
POL1117,PH1117,Condo,259242,1212,1417,2022-03-25,2026-07-07,Emily Sandoval,"9072 Sierra Lake
Lake James, AZ 48751",Stoutport,MT,02785,37,85061,729,Multi-Family,311090.39999999997,2300,1956,36.180280,-141.185296,CLA1117,2022-09-16,Weather,3595,Closed,3,3,Tile,Steel,Near,Near
POL1118,PH1118,Renters,362048,1448,1955,2021-12-26,2025-06-12,Brian Williams,"4852 Wong Trace
West Hollyberg, TX 46877",North Michelle,CT,77566,34,87563,695,Multi-Family,434457.6,1750,1959,65.058368,-1.060430,CLA1118,2025-04-02,Fire,9940,Open,5,3,Metal,Brick,Not Near,Near
POL1119,PH1119,Home,256422,817,1363,2021-01-12,2022-01-30,Edward Wright,"7641 Gonzalez Mountains Apt. 558
New Amber, MD 42638",South Robertstad,CA,71273,26,66474,662,Multi-Family,307706.39999999997,2171,1979,-39.410417,75.116887,CLA1119,2021-12-06,Fire,11293,Open,5,2,Metal,Brick,Not Near,Near
POL1120,PH1120,Home,310429,965,1648,2022-08-29,2024-12-11,Colleen Garcia,"0895 Justin Stream Apt. 268
Port Carrie, WY 90048",South Deborah,DE,15844,40,85356,718,Single Family,372514.8,1714,2018,-40.8379485,175.898697,CLA1120,2024-02-06,Theft,15088,Closed,4,3,Asphalt,Steel,Near,Near
